symbol,link
FEL,https://www.moneycontrol.com/india/stockpricequote/retail/futureenterprises/PR03
FELDVR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/futureenterprisesdvr/FELDV57000
FLFL,https://www.moneycontrol.com/india/stockpricequote/retail/futurelifestylefashions/FLF01
FMNL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/futuremarketnetworks/AD04
FRETAIL,https://www.moneycontrol.com/india/stockpricequote/retail/futureretail/FR
FSC,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/futuresupplychainsolutions/FSC
GRINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioninfrastructure/grinfraprojects/I09
GTECJAINX,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/gtecjainxeducation/KKS
GABRIEL,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/gabrielindia/GI02
STAMPEDE,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/gacmtechnologies/BS11
GAIL,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI
GAL-RE,https://www.moneycontrol.com/india/stockpricequote/ironsteel/gyscoalalloysre/GAR01
GALPOWTEL,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/galadapowertelecommunications/GPT
GALAXYSURF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/galaxysurfactantsltd/GSL06
GALLISPAT,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/gallanttispat/GI
GALLANTT,https://www.moneycontrol.com/india/stockpricequote/gallanttispat/gallanttispat/GM02
GAMMONIND,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gammonindia/GI03
GANDHITUBE,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/gandhispecialtubes/GST
GANESHBE,https://www.moneycontrol.com/india/stockpricequote/chemicals/ganeshbenzoplast/GB01
SGFL,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/shreeganeshforgings/SGF02
GANESHHOUC,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ganeshhousingcorporation/GHC02
GANECOS,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ganeshaecosphere/GP01
GANGAFORGE,https://www.moneycontrol.com/india/stockpricequote/gangaforging/gangaforging/GF
GANGESSECU,https://www.moneycontrol.com/india/stockpricequote/financegeneral/gangessecurities/GS16
GANGOTRI,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gangotritextiles/GT
GRSE,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/gardenreachshipbuildersengineers/GRS01
GARDENSILK,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/gardensilkmills/GSM
GARFIBRES,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/garwaretechnicalfibres/GWR
GATECHDVR,https://www.moneycontrol.com/india/stockpricequote/gatechdvr/gacmtechnologies/SCD01
GDL-RE,https://www.moneycontrol.com/india/stockpricequote/gatewaydistre/gatewaydistriparksre/GDR01
GATEWAY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gatewaydistriparks/GD01
GATI,https://www.moneycontrol.com/india/stockpricequote/couriers/gati/G04
GAYAHWS,https://www.moneycontrol.com/india/stockpricequote/engineeringconstruction/gayatrihighways/GAYAH54154
GAYAPROJ,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gayatriprojects/GP10
GRCL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gayatrirubberschemicals/GRC02
GBGLOBAL,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gbglobal/MI24
GEPIL,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/gepowerindia/AP29
GESHIP,https://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES
GET&amp;D,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/getdindia/ATD
GEECEE,https://www.moneycontrol.com/india/stockpricequote/geeceeventures/geeceeventures/GCI05
GEEKAYWIRE,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/geekaywires/GW01
GEINDSYS,https://www.moneycontrol.com/india/stockpricequote/engineering/geiindustrialsystems/GEI03
GEMSPIN,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gemspinnersindia/GSI
GEMINI,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/geminicommunications/GC17
GICRE,https://www.moneycontrol.com/india/stockpricequote/diversified/generalinsurancecorporationindia/GIC12
GENCON,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/genericengineeringconstructionprojects/WPF
GENESYS,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/genesysinternationalcorporation/GIC10
GENSOL,https://www.moneycontrol.com/india/stockpricequote/engineeringindustrialequipments/gensolengineering/GE07
GENUSPAPER,https://www.moneycontrol.com/india/stockpricequote/paper/genuspaperboards/GPB
GENUSPOWER,https://www.moneycontrol.com/india/stockpricequote/electricals/genuspowerinfrastructures/GPI08
GEOJITFSL,https://www.moneycontrol.com/india/stockpricequote/financegeneral/geojitfinancialservices/GBN01
GEOMETRIC,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/geometric/G03
GFLLIMITED,https://www.moneycontrol.com/india/stockpricequote/gfl/gfl/GF07
GHCLTEXTIL,https://www.moneycontrol.com/india/stockpricequote/textiles/ghcltextiles/GT11
GISOLUTION,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/giengineeringsolutions/GIE01
GICHSGFIN,https://www.moneycontrol.com/india/stockpricequote/financehousing/gichousingfinance/GIC
GILLANDERS,https://www.moneycontrol.com/india/stockpricequote/diversified/gillandersarbuthnotco/GAC03
GILLETTE,https://www.moneycontrol.com/india/stockpricequote/personalcare/gilletteindia/GI22
GILT5YBEES,https://www.moneycontrol.com/india/stockpricequote/gilt5ybees/nipponindiaetfnifty5yrbenchmarkgsec/NIE05
GINNIFILA,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ginnifilaments/GF01
NARMADASUG,https://www.moneycontrol.com/india/stockpricequote/sugar/girdharilalsugarallied/GSA02
GIRIRAJ,https://www.moneycontrol.com/india/stockpricequote/cementmajor/girirajcivildevelopers/GCD02
GISO-RE,https://www.moneycontrol.com/india/stockpricequote/software/giengineeringsolutionsre/GES01
GITANJALI,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/gitanjaligems/GG03
GKB,https://www.moneycontrol.com/india/stockpricequote/personalcare/gkbophthalmics/GKB
GKWLIMITED,https://www.moneycontrol.com/india/stockpricequote/fasteners/gkw/GKW
GLAND,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/glandpharma/GP14
GSKCONS,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04
GLAXO,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK
GLENMARK,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glenmarkpharma/GP08
GLS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/glenmarklifesciences/GLS01
GLOBAL,https://www.moneycontrol.com/india/stockpricequote/iteducation/globaleducation/GE02
MEDANTA,https://www.moneycontrol.com/india/stockpricequote/hospitalhealthcareservices/globalhealth/GH03
GLOBOFFS,https://www.moneycontrol.com/india/stockpricequote/shipping/globaloffshoreservices/GOS
GLOBALPET,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/globalpetindustries/GPI07
GSLSU,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/globalsurfaces/GS17
GLOBALVECT,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/globalvectrahelicorp/GVH
GICL,https://www.moneycontrol.com/india/stockpricequote/diversified/globeinternationalcarriers/GIC11
GLOBE,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/globetextilesindia/GTI
GSTL,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/globesecuretechnologies/GT10
KARUNACAB,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/globuscorpooration/KC05
GLOBUSSPR,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/globusspirits/GS
GLODYNE,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/glodynetechnoserve/GT07
GLORY,https://www.moneycontrol.com/india/stockpricequote/packaging/glorypolyfilms/GP09
GMBREW,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/gmbreweries/GMB
GMMPFAUDLR,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/gmmpfaudler/GMM01
GMRINFRA,https://www.moneycontrol.com/india/stockpricequote/gmrairports/gmrairportsinfrastructure/GI27
GMRP&amp;UI,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gmrpowerurbaninfra/GPU
GNA,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/gnaaxles/A03
GNFC,https://www.moneycontrol.com/india/stockpricequote/gnfc/gujaratnarmadavalleyfertchem/GNV
GOCOLORS,https://www.moneycontrol.com/india/stockpricequote/retailing/gofashionindia/GFI04
GOACARBON,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/goacarbon/GC04
GOCLCORP,https://www.moneycontrol.com/india/stockpricequote/chemicals/goclcorporation/GOC01
GPIL,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/godawaripowerispat/GPI7
GODFRYPHLP,https://www.moneycontrol.com/india/stockpricequote/cigarettes/godfreyphillipsindia/GPI
GODHA,https://www.moneycontrol.com/india/stockpricequote/electronicscomponents/godhacabconinsulation/GCI06
GODREJAGRO,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/godrejagrovet/GA03
GODREJCP,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP
GODREJIND,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejindustries/GI23
GODREJPROP,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/godrejproperties/GP11
GOENKA,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/goenkadiamondjewels/GDJ01
GOKEX,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/gokaldasexports/GE05
GOKULAGRO,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulagroresources/GAR
GOKUL,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/gokulrefoilssolvent/GRS
GOKUL-RE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gokulagroresourcesre/GAR02
GTOFFSHORE,https://www.moneycontrol.com/india/stockpricequote/shipping/goloffshore/GO
GOLCRESFIN,https://www.moneycontrol.com/india/stockpricequote/financegeneral/goldcrestfinance/GF04
GOLDENTOBC,https://www.moneycontrol.com/india/stockpricequote/cigarettes/goldentobacco/GT09
GOLDIAM,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/goldiaminternational/GI10
GOLDSTAR,https://www.moneycontrol.com/india/stockpricequote/electricals/goldstarpower/GP15
GOLDTECH,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/goldstonetechnologies/GT04
GONTERPEIP,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/gontermannpeipersindia/GPI04
GOODLUCK,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/goodluckindia/GLS
GOODRICKE,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/goodrickegroup/GG02
GOODYEAR,https://www.moneycontrol.com/india/stockpricequote/tyres/goodyearindia/GI11
GOVINRUBER,https://www.moneycontrol.com/india/stockpricequote/tyres/govindrubber/GR01
GOYALALUM,https://www.moneycontrol.com/india/stockpricequote/trading/goyalaluminiums/ATI
GULFPETRO,https://www.moneycontrol.com/india/stockpricequote/lubricants/gppetroleums/SP36
GPTINFRA,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/gptinfraprojects/GPT01
GFSTEELS,https://www.moneycontrol.com/india/stockpricequote/grandfoundry/grandfoundry/GF05
GRANULES,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/granulesindia/GI25
GRAPHITE,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/graphiteindia/GI13
GRASIM,https://www.moneycontrol.com/india/stockpricequote/diversified/grasimindustries/GI01
GRAUWEIL,https://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI
GRAVITA,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/gravitaindia/GI09
GREAVESCOT,https://www.moneycontrol.com/india/stockpricequote/engines/greavescotton/GC20
GREENCHEF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/greenchefappliances/GA07
GREENLAM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/greenlamindustries/GI31
GREENPANEL,https://www.moneycontrol.com/india/stockpricequote/greenpanelind/greenpanelindustrieslimited/GREEN54285
GREENPLY,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/greenplyindustries/GI19
GRETEX,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/gretexindustries/GI33
GRINDWELL,https://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN
GRMOVER,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/grmoverseas/GRM01
GRPLTD,https://www.moneycontrol.com/india/stockpricequote/rubber/grp/GRR
GRUH,https://www.moneycontrol.com/india/stockpricequote/financehousing/gruhfinance/GRU
GRWRHITECH,https://www.moneycontrol.com/india/stockpricequote/packaging/garwarehitechfilms/GP
MAGS813ETF,https://www.moneycontrol.com/india/stockpricequote/gsec10year/miraeassetnifty813yrgsecetf/MAGS814938
GSFC,https://www.moneycontrol.com/india/stockpricequote/fertilisers/gujaratstatefertilizerschemicals/GSF
GSLNOVA,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/gslnovapetrochemicals/NP09
GSS,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/gssinfotech/GAI05
GTL,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/gtl/GTL01
GTLINFRA,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/gtlinfrastructure/GTL02
GTNIND,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gtnindustries/GTN01
GTNTEX,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/gtntextiles/GTN02
GTPL,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/gtplhathway/GH02
GUFICBIO,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/guficbiosciences/GB04
GUJALKALI,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratalkalieschemicals/GAC01
GAEL,https://www.moneycontrol.com/india/stockpricequote/gujambexports/gujaratambujaexports/GAE
GUJBOROSIL,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/gujaratborosil/GB03
GUJCOTEX,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/gujaratcotex/GC09
GHCL,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratheavychemicals/GHC
GIPCL,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gujaratindustriespowerco/GIP
GLFL,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/gujaratleasefinancing/GLF01
GMDCLTD,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratmineraldevelopmentcorporation/GMD
GUJNREDVR,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01
GUJNRECOKE,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR
GUJRAFFIA,https://www.moneycontrol.com/india/stockpricequote/packaging/gujaratraffiaindustries/GRI
GSCLCEMENT,https://www.moneycontrol.com/india/stockpricequote/cementmajor/gujaratsidheecement/GSC02
GUJSTATFIN,https://www.moneycontrol.com/india/stockpricequote/financetermlendinginstitutions/gujaratstatefinancecorporation/GSF01
GSPL,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratstatepetronet/GSP02
GUJTHEMIS,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/gujaratthemisbiosyn/GTB01
GUJAPOLLO,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/gujaratapolloindustries/GAI03
FLUOROCHEM,https://www.moneycontrol.com/india/stockpricequote/chemicals/gujaratfluorochemicalslimited/GUJAR54281
GUJGASLTD,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gujaratgas/GGC
GPPL,https://www.moneycontrol.com/india/stockpricequote/shipping/gujaratpipavavport/GPP03
GULFOILLUB,https://www.moneycontrol.com/india/stockpricequote/lubricants/gulfoillubricantsindia/GOL01
GULPOLY,https://www.moneycontrol.com/india/stockpricequote/chemicals/gulshanpolyols/GP9
GVKPIL,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/gvkpowerinfrastructure/GVK
GVPTECH,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/gvpinfotech/FDS01
HANUNG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/hanungtoystextiles/HTT
HAPPSTMNDS,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/happiestmindstechnologies/HMT01
HARDWYN,https://www.moneycontrol.com/india/stockpricequote/aluminium/hardwynindia/GI34
HARIAEXPO,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/hariaexports/HE
